com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
1.212830646480063166e+02,4.931856846847786358e+01,1.404000000000009152e+02,5.000000000000000000e+01,9.555555555555556024e-01,3.790009226932483699e+01,3.880165204183009564e+02,1.458404584479304489e-01
1.222442800137715153e+02,4.934486014873965587e+01,1.408000000000009209e+02,5.000000000000000000e+01,9.555555555555556024e-01,3.892941444966179887e+01,3.509800359233587415e+02,1.459602552404269393e-01
1.235059487893300343e+02,4.939670217042274203e+01,1.412000000000009265e+02,5.000000000000000000e+01,9.555555555555556024e-01,4.025975871206251355e+01,3.401549996507164337e+02,1.395677547169804911e-01
1.248049745016622580e+02,4.947565374038499897e+01,1.420000000000009379e+02,5.000000000000000000e+01,9.555555555555556024e-01,4.159080931272193027e+01,3.216807697403883139e+02,1.350932697082330991e-01
1.256836186159373625e+02,4.947444076503183652e+01,1.428000000000009493e+02,5.000000000000000000e+01,9.555555555555556024e-01,4.190224202135912179e+01,3.066080311262452938e+02,1.303685150982867025e-01
1.267532503572931262e+02,4.948504084412762438e+01,1.432000000000009550e+02,5.000000000000000000e+01,9.555555555555556024e-01,4.299636618652368725e+01,2.441095067723400689e+02,1.295766058504884133e-01
1.279815856863053938e+02,4.956300110401382142e+01,1.444000000000009720e+02,5.000000000000000000e+01,8.888888888888888395e-01,4.399114180824105347e+01,2.227520743989004188e+02,1.276893373082755856e-01
1.292195162582728187e+02,4.959360613552105690e+01,1.460000000000009948e+02,5.000000000000000000e+01,8.888888888888888395e-01,4.490997582630686225e+01,2.310903278635206561e+02,1.290913662138489237e-01
1.301333772379787206e+02,4.963766737202563917e+01,1.464000000000010004e+02,5.000000000000000000e+01,8.888888888888888395e-01,4.511595888876684057e+01,2.344230960661802783e+02,1.236745934641005490e-01
1.309290233426636121e+02,4.960772629864629835e+01,1.468000000000010061e+02,5.000000000000000000e+01,8.888888888888888395e-01,4.575071818272275692e+01,2.350172187418108933e+02,1.234734483014416351e-01
1.319086147523844375e+02,4.959476596971080653e+01,1.476000000000010175e+02,5.000000000000000000e+01,8.888888888888888395e-01,4.651970029946817675e+01,2.194429009612973118e+02,1.249292502666980442e-01
1.332969429707333120e+02,4.963052359451440765e+01,1.484000000000010289e+02,5.000000000000000000e+01,9.333333333333333481e-01,4.645450190935939361e+01,2.123693425589780190e+02,1.196415983429003210e-01
