com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
9.742781728939999653e+01,5.039958879510848533e+01,1.208000000000006509e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.674712701789928815e+01,5.380511645875491240e+02,2.416926203422818387e-01
9.937618400547614783e+01,5.032451198722834107e+01,1.228000000000006793e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.659648702663886155e+01,5.843225561934207235e+02,2.497343034892666735e-01
1.020657050810012265e+02,5.022546262614019952e+01,1.244000000000007020e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.586402039077719195e+01,6.061650657908443236e+02,2.454732912190186744e-01
1.050081453882969669e+02,5.019435897950604897e+01,1.260000000000007248e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.542026792140606872e+01,5.622333346972731078e+02,2.105400536904447339e-01
1.081622840502769094e+02,5.018311001953039607e+01,1.272000000000007418e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.723872333676402846e+01,5.591506871189351386e+02,2.055107724740510566e-01
1.106337895432155136e+02,5.014030743115237954e+01,1.300000000000007674e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.961802392764115410e+01,4.642342989858523765e+02,1.870692955793959722e-01
1.146653003630187300e+02,5.006094690216709608e+01,1.320000000000007958e+02,5.000000000000000000e+01,1.000000000000000000e+00,3.348881486271473307e+01,4.350973106429535733e+02,1.866757238966038623e-01
1.165710475101918604e+02,4.999695615217153488e+01,1.344000000000008299e+02,5.000000000000000000e+01,1.000000000000000000e+00,3.523502702469520642e+01,3.841613377131945413e+02,1.713941967477306538e-01
1.204255361766866770e+02,5.000263233037782840e+01,1.352000000000008413e+02,5.000000000000000000e+01,1.000000000000000000e+00,3.910783813133299702e+01,3.717417240289377673e+02,1.550147866443784828e-01
1.223624770252564815e+02,5.006063855620684677e+01,1.372000000000008697e+02,5.000000000000000000e+01,9.599999999999999645e-01,4.125138956614208752e+01,3.464683703458356945e+02,1.459553408129062591e-01
1.262681987436516664e+02,5.012498239423917568e+01,1.392000000000008981e+02,5.000000000000000000e+01,9.399999999999999467e-01,4.494538160346873923e+01,3.135669847060125903e+02,1.287623077841267838e-01
1.288130577061946269e+02,5.018290252111810190e+01,1.416000000000009322e+02,5.000000000000000000e+01,9.000000000000000222e-01,4.694878587894329769e+01,3.329117603910908656e+02,1.209602861297850995e-01
1.324709540959207459e+02,5.015638355059569164e+01,1.432000000000009550e+02,5.000000000000000000e+01,9.200000000000000400e-01,5.064448044392020165e+01,2.993406308491308891e+02,1.211097106484308739e-01
1.346461034158654968e+02,5.012715007391580713e+01,1.456000000000009891e+02,5.000000000000000000e+01,9.200000000000000400e-01,5.224889606738417314e+01,3.096704379454309333e+02,1.248031191087436709e-01
1.380593114538864086e+02,5.007529564138783229e+01,1.472000000000010118e+02,5.000000000000000000e+01,9.200000000000000400e-01,5.523754900683650959e+01,2.920498920649742445e+02,1.219873342523569437e-01
1.393860465704001967e+02,5.009566428089456025e+01,1.496000000000010459e+02,5.000000000000000000e+01,9.200000000000000400e-01,5.629094646190353046e+01,2.515076605269740071e+02,1.167869565059456161e-01
1.425000521215874585e+02,5.003829352497713501e+01,1.504000000000010573e+02,5.000000000000000000e+01,9.200000000000000400e-01,5.783851334950696810e+01,1.905401796300226920e+02,1.166897040869943059e-01
1.437758664443168755e+02,5.004319267896803325e+01,1.520000000000010800e+02,5.000000000000000000e+01,9.399999999999999467e-01,5.882869610738924138e+01,1.519426721467425807e+02,1.171951237179480743e-01
1.464717220905276065e+02,4.999575257900557546e+01,1.544000000000011141e+02,5.000000000000000000e+01,9.399999999999999467e-01,5.982550041989205170e+01,1.207363791440819512e+02,1.190440378908653035e-01
1.490300790052310731e+02,4.998579018362446647e+01,1.560000000000011369e+02,5.000000000000000000e+01,9.399999999999999467e-01,5.928718340459297309e+01,1.264225804455262505e+02,1.167441395352732808e-01
1.512411822047772034e+02,4.995670267254965324e+01,1.584000000000011710e+02,5.000000000000000000e+01,9.599999999999999645e-01,5.829574708361323587e+01,1.807687194511679252e+02,1.151067881544875909e-01
1.527038604333560556e+02,4.994079448619289963e+01,1.588000000000011767e+02,5.000000000000000000e+01,9.599999999999999645e-01,5.571550934006458533e+01,2.118535768762259579e+02,1.123962623631079849e-01
1.537681042412683325e+02,4.992954359912980067e+01,1.600000000000011937e+02,5.000000000000000000e+01,9.599999999999999645e-01,5.120509412642901026e+01,2.422696270859703418e+02,1.124085267835126106e-01
1.552764645884544166e+02,4.993022020043008524e+01,1.612000000000012108e+02,5.000000000000000000e+01,9.599999999999999645e-01,4.440641849398993912e+01,1.997093586806546170e+02,1.106971948114699872e-01
1.569740518827977098e+02,4.992216915593989057e+01,1.620000000000012221e+02,5.000000000000000000e+01,9.599999999999999645e-01,4.003205663907440481e+01,1.786303432138780352e+02,1.105846008399879593e-01
1.580465752451891035e+02,4.993630171181202826e+01,1.644000000000012562e+02,5.000000000000000000e+01,9.599999999999999645e-01,3.547344300174884779e+01,1.395532846329182632e+02,1.115479275909111168e-01
1.605073568772838257e+02,4.994810664961168101e+01,1.660000000000012790e+02,5.000000000000000000e+01,9.599999999999999645e-01,3.098289297393964148e+01,1.160971998799265350e+02,1.149976619933264221e-01
1.618166708784354739e+02,4.995078233510406562e+01,1.676000000000013017e+02,5.000000000000000000e+01,9.599999999999999645e-01,2.611488017297313036e+01,7.086165540518975092e+01,1.159045617795495670e-01
1.640758504900492767e+02,4.997185959740927785e+01,1.692000000000013245e+02,5.000000000000000000e+01,9.799999999999999822e-01,2.330885986753461836e+01,1.163633867089160105e+02,1.146962385838316695e-01
1.652934028671032252e+02,4.998135481990497908e+01,1.708000000000013472e+02,5.000000000000000000e+01,9.799999999999999822e-01,2.225010721049902784e+01,6.725014809271388572e+01,1.169240054067311463e-01
1.674543983075629967e+02,4.997717382778522932e+01,1.728000000000013756e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.694733519688915280e+01,3.166158333388134949e+01,1.164996010905794410e-01
1.687693642471035105e+02,4.997327065680816105e+01,1.744000000000013983e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.676407753682786606e+01,1.892050023097359457e+01,1.140154905235500060e-01
1.699360625730437846e+02,4.996544978596386244e+01,1.756000000000014154e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.732783722485721611e+01,6.573252829620616744e+00,1.186479800047054445e-01
1.719429322801367732e+02,4.996382536291789478e+01,1.764000000000014268e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.743369065783855376e+01,5.915106657526792766e+00,1.150347291226989505e-01
1.724559928199527121e+02,4.996283759388448686e+01,1.788000000000014609e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.773223642171175385e+01,5.532500559943566820e+00,1.133089216070021915e-01
1.740738686293508692e+02,4.996936068217369353e+01,1.812000000000014950e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.767485610783460004e+01,5.285712686638695423e+00,1.162471831748633777e-01
1.759238508156103933e+02,4.998444249519254612e+01,1.836000000000015291e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.702175527261968568e+01,4.706642496196661973e+00,1.152291093641902853e-01
1.779936859510193869e+02,4.999794457093850042e+01,1.844000000000015405e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.664623805519691757e+01,3.926471627741385806e+00,1.145225897262168446e-01
1.794475741712234367e+02,5.000470936905468733e+01,1.860000000000015632e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.732622777910478717e+01,4.033020002416246363e+00,1.126255403253987875e-01
1.812166656084681335e+02,5.001787113769258042e+01,1.876000000000015859e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.754719925078603282e+01,4.423944928839602220e+00,1.123510228226702740e-01
1.824670045206256930e+02,5.001979773734205281e+01,1.888000000000016030e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.822949439389348569e+01,4.687956496276150631e+00,1.134670347168078575e-01
1.840954028634643578e+02,5.002707270533652206e+01,1.912000000000016371e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.843881667943363212e+01,3.738104269348067277e+00,1.113167848653312808e-01
1.858040397714102312e+02,5.003400321815072260e+01,1.936000000000016712e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.855975801463407748e+01,3.622064353641361478e+00,1.119416175996826024e-01
1.879807099684231844e+02,5.003612992992082553e+01,1.952000000000016939e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.859161981477318193e+01,3.014932260967445821e+00,1.114726062296708120e-01
1.891868705924944152e+02,5.003398055273786582e+01,1.964000000000017110e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.850681759551801520e+01,3.064541608669461681e+00,1.110947251315212436e-01
1.910251894253390219e+02,5.002297334269364626e+01,1.988000000000017451e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.826635747181514091e+01,2.917792129811370039e+00,1.090110129899197200e-01
1.926651568725413028e+02,5.001473254001010105e+01,1.996000000000017565e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.827567445760330145e+01,2.913351543029270019e+00,1.099320607092277441e-01
1.940365042872262222e+02,5.000768491169473862e+01,2.012000000000017792e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.860173574352386083e+01,2.478426155830121491e+00,1.102304539144154383e-01
1.957637455974280840e+02,4.999473123017114062e+01,2.028000000000018019e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.729310020711494289e+01,2.620790538772627798e+00,1.104759776104705937e-01
1.980029522585468271e+02,4.997660307568956028e+01,2.044000000000018247e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.655124910017201145e+01,3.260254369920271955e+00,1.127470572099093932e-01
1.993188188660644187e+02,4.997465974715289150e+01,2.052000000000018360e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.725294694066523249e+01,2.176960987916441770e+00,1.113274020564276046e-01
2.008962739330684144e+02,4.997135166909638571e+01,2.068000000000018588e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.716184132968387033e+01,2.217064749253825351e+00,1.136237889177735966e-01
2.020099620999642411e+02,4.996939841535142790e+01,2.080000000000018758e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.677845652503809859e+01,2.496549426308694031e+00,1.138950755001441745e-01
2.039429604921823511e+02,4.996412775462877676e+01,2.100000000000019043e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.647205158955829774e+01,2.655677513474118623e+00,1.127833902401468164e-01
2.053529793689045562e+02,4.996420610220354064e+01,2.104000000000019099e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.663720065263059311e+01,2.176716670897822503e+00,1.122981531009318440e-01
2.065717206803782631e+02,4.996608823911716257e+01,2.116000000000019270e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.696627219019315902e+01,2.640839756106069469e+00,1.133323776668426763e-01
2.083553954210830170e+02,4.997035893558663133e+01,2.128000000000019440e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.725731277090340754e+01,2.274944846215469330e+00,1.115329591450241742e-01
2.100695736362939101e+02,4.997733382100869903e+01,2.148000000000019725e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.773535227993484753e+01,2.058745237033103415e+00,1.118738813409139859e-01
2.120015271790100826e+02,4.998969818547351451e+01,2.164000000000019952e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.797622814123871748e+01,2.345808686862401071e+00,1.140547627153752491e-01
2.137083493874536657e+02,4.999143364198730666e+01,2.172000000000020066e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.758504748607102997e+01,2.163804514767584841e+00,1.125581528171955559e-01
2.154887035082907119e+02,4.999202653742185021e+01,2.188000000000020293e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.768504297371665146e+01,1.949678582295766294e+00,1.144207711887964413e-01
2.168309413737486864e+02,4.999480825713507670e+01,2.196000000000020407e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.902715168680350288e+01,1.962461696307774783e+00,1.122662914111920429e-01
2.175890545768403399e+02,4.999587334409942940e+01,2.212000000000020634e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.850014786871926020e+01,1.951493011395986521e+00,1.129721889192741718e-01
2.187636392326323858e+02,5.000418849644795927e+01,2.224000000000020805e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.881181989253931519e+01,1.768852931462961964e+00,1.121959762593280063e-01
2.207010988586524149e+02,5.000090105102601967e+01,2.236000000000020975e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.816413623331746052e+01,1.427653634126093252e+00,1.140311974049288135e-01
2.222483922263220961e+02,5.000601845849557492e+01,2.248000000000021146e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.808529978499081636e+01,1.746123816398591710e+00,1.113608754154260944e-01
2.241032378859467258e+02,5.000447927067457954e+01,2.268000000000021430e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.761584850791046719e+01,2.097342453504646542e+00,1.126184983462118344e-01
2.257765195474783582e+02,5.000795963217939999e+01,2.292000000000021771e+02,5.000000000000000000e+01,1.000000000000000000e+00,1.847067785268435003e+01,2.604971065061574276e+00,1.097127529328500717e-01
