com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
8.426360110018880789e+01,4.780548563012023067e+01,1.072000000000004576e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.489353226144527866e+02,6.825818862381109966e+02,2.363893180515903303e-01
8.523988450389653337e+01,4.785505957576437197e+01,1.084000000000004746e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.505725844630192682e+02,6.517919183473426301e+02,2.364785870081387298e-01
8.602733889477850937e+01,4.783817358245980245e+01,1.088000000000004803e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.514267302504296993e+02,5.740101523507596539e+02,2.480457047880090804e-01
8.680413848192476678e+01,4.784782143188451187e+01,1.096000000000004917e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.522969390186732710e+02,5.894651968043136776e+02,2.392534646928269060e-01
8.743834804654227355e+01,4.781958013925051176e+01,1.104000000000005031e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.533549630051435031e+02,6.712298416750364822e+02,2.301539452834615307e-01
8.838648811267943017e+01,4.786223079489966636e+01,1.116000000000005201e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.546925261657866031e+02,5.345536029867668049e+02,2.221150542259098803e-01
8.895738406470171356e+01,4.787794993062868087e+01,1.124000000000005315e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.554543675213926974e+02,6.315596012434269824e+02,2.168011163975747113e-01
9.023715605749661961e+01,4.789995358654775259e+01,1.136000000000005485e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.575323535133564974e+02,5.925452759478619100e+02,2.140399735860732955e-01
9.120793351367123591e+01,4.789471289492927752e+01,1.144000000000005599e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.590327854023007887e+02,6.359860640604466653e+02,2.164733239991047387e-01
9.243035764830956680e+01,4.793275375206949462e+01,1.152000000000005713e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.611942250876415983e+02,5.937747211161980658e+02,2.171927479337038280e-01
9.336042575402754551e+01,4.784405682745105537e+01,1.164000000000005883e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.627105712331774043e+02,5.239265442618544739e+02,2.159664289809447024e-01
9.447939431309033864e+01,4.771618839042843518e+01,1.168000000000005940e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.642592868368855648e+02,5.086558840093005074e+02,2.066084622480545141e-01
9.564519174220909292e+01,4.757047437556302327e+01,1.172000000000005997e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.663622380771427061e+02,5.603713196937744669e+02,2.057924040331928772e-01
9.647414476122094129e+01,4.753711722235644288e+01,1.180000000000006111e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.679680154412527315e+02,6.209906162578540716e+02,2.094139009516979011e-01
9.797923211337315763e+01,4.752896313450818866e+01,1.192000000000006281e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.693784293034393045e+02,5.825922119521184186e+02,2.065995223994830932e-01
9.947799325392790593e+01,4.742237137788929147e+01,1.196000000000006338e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.725927467938005577e+02,5.821866122955132141e+02,2.092723748876343104e-01
1.007301746739002795e+02,4.751273137875353569e+01,1.212000000000006565e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.739732321858146520e+02,6.019174171694543247e+02,2.086185390243758819e-01
1.024648969518754029e+02,4.753102825528077346e+01,1.224000000000006736e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.768200007195622163e+02,5.598158467381531409e+02,2.014886826619139426e-01
1.038120448900917694e+02,4.753734841554852153e+01,1.232000000000006850e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.786722672800705993e+02,5.247517159715831667e+02,2.144148990173101177e-01
1.056866159903438387e+02,4.765943379421528192e+01,1.248000000000007077e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.813151929674010887e+02,5.722560511179262903e+02,1.941344143618582707e-01
1.073100906749387491e+02,4.769972790305464372e+01,1.260000000000007248e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.833842376137014014e+02,5.671305924211324054e+02,1.850472653237377474e-01
1.084726401143442871e+02,4.783845966584175358e+01,1.276000000000007475e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.849697895666583918e+02,4.904316573423666910e+02,1.733519718040556212e-01
1.098627417467489096e+02,4.790436084381820336e+01,1.284000000000007446e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.874702036626495385e+02,5.489038196584425577e+02,1.610176333388400605e-01
1.108237829080485994e+02,4.796385433488683958e+01,1.296000000000007617e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.896022934246167324e+02,4.788651855695349013e+02,1.671860722441600722e-01
1.121006662351575187e+02,4.800652676470136271e+01,1.304000000000007731e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.920967391820742591e+02,5.211337853121658554e+02,1.597951779652466986e-01
1.137261893854807795e+02,4.809513879819056115e+01,1.316000000000007901e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.948241213328307708e+02,4.447327733212509884e+02,1.509662138961283540e-01
1.146058753335555167e+02,4.813587890607600173e+01,1.324000000000008015e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.964766461906166626e+02,4.523295087344311582e+02,1.507542048126299938e-01
1.158758899282451296e+02,4.825725462218619555e+01,1.340000000000008242e+02,5.000000000000000000e+01,9.200000000000000400e-01,1.978222292884067599e+02,4.627571498634438285e+02,1.417735977057518471e-01
1.173546676015575940e+02,4.830313509551044149e+01,1.344000000000008299e+02,5.000000000000000000e+01,9.200000000000000400e-01,2.016711887321392851e+02,4.759578642949397818e+02,1.425829033905172682e-01
1.184838684195963481e+02,4.838498579698322999e+01,1.352000000000008413e+02,5.000000000000000000e+01,9.200000000000000400e-01,2.041452036661510476e+02,4.651797284651120776e+02,1.323691683219016813e-01
1.198691927269012325e+02,4.846940154500294540e+01,1.360000000000008527e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.062033715372296001e+02,4.087520388540708609e+02,1.289396433964238864e-01
1.210184252245105370e+02,4.850963216437533276e+01,1.376000000000008754e+02,5.000000000000000000e+01,8.599999999999999867e-01,2.086331895485233758e+02,3.985821030671641552e+02,1.269798591753685257e-01
1.217211076423864853e+02,4.853354904812943715e+01,1.384000000000008868e+02,5.000000000000000000e+01,8.199999999999999512e-01,2.096188635107076266e+02,3.936203798469734920e+02,1.234180964378923245e-01
